lon1,lat1,lon2,lat2,n
26.1025384,44.4267674,32.8597419,39.9333635,76
-9.1393366,38.7222524,32.8597419,39.9333635,77
-6.2603097,53.3498053,4.8951679,52.3702157,77
-6.2603097,53.3498053,19.040235,47.497912,77
-3.7037902,40.4167754,8.6724335,49.3987524,77
-3.7037902,40.4167754,17.6389267,59.8585638,77
-2.2426305,53.4807593,4.3517103,50.8503396,77
-1.7797176,51.5557739,12.5683371,55.6760968,77
-1.2577263,51.7520209,12.4963655,41.9027835,77
2.289387,48.804689,2.3522219,48.856614,77
2.3522219,48.856614,6.8936619,52.2215372,77
11.5819806,48.1351253,7.8421043,47.9990077,77
13.404954,52.5200066,4.7005176,50.8798438,77
13.404954,52.5200066,6.9602786,50.937531,77
15.439504,47.070714,4.3517103,50.8503396,77
23.7275388,37.9838096,6.9602786,50.937531,77
-9.1393366,38.7222524,10.7522454,59.9138688,78
-1.7797176,51.5557739,4.3006999,52.0704978,78
-0.3762881,39.4699075,12.4963655,41.9027835,78
-0.1277583,51.5073509,-1.890401,52.486243,78
0.121817,52.205337,4.8951679,52.3702157,78
10.7522454,59.9138688,21.0122287,52.2296756,78
11.5819806,48.1351253,8.6821267,50.1109221,78
12.4963655,41.9027835,6.1431577,46.2043907,78
-0.1277583,51.5073509,13.1910073,55.7046601,79
0.121817,52.205337,13.404954,52.5200066,79
2.3522219,48.856614,7.5885761,47.5595986,79
11.5819806,48.1351253,4.4970097000000004,52.1601144,79
14.4378005,50.0755381,23.7275388,37.9838096,79
-3.7037902,40.4167754,3.7174243,51.0543422,80
-3.188267,55.953252,-3.7037902,40.4167754,80
-0.1277583,51.5073509,-2.58791,51.454513,80
1.444209,43.604652,6.9602786,50.937531,80
10.3950528,63.4305149,12.4963655,41.9027835,80
10.7522454,59.9138688,23.7275388,37.9838096,80
14.4378005,50.0755381,4.8951679,52.3702157,80
24.938379,60.1698557,4.3006999,52.0704978,80
33.3822764,35.1855659,4.3517103,50.8503396,80
-8.4863157,51.8968917,2.3522219,48.856614,81
-3.188267,55.953252,2.1734035,41.3850639,81
-2.58791,51.454513,11.5819806,48.1351253,81
-0.1277583,51.5073509,32.8597419,39.9333635,81
2.3522219,48.856614,37.6173,55.755826,81
11.5819806,48.1351253,7.5353625,45.0057265,81
14.332644,40.901975,2.3522219,48.856614,81
16.3738189,48.2081743,5.6653948,51.9691868,81
21.0122287,52.2296756,6.9602786,50.937531,81
23.3218675,42.6977082,23.7275388,37.9838096,81
24.6559001,60.2054911,9.1859243,45.4654219,81
-8.6291053,41.1579438,2.3522219,48.856614,82
-0.1277583,51.5073509,-4.251806,55.864237,82
-0.1277583,51.5073509,15.439504,47.070714,82
2.3522219,48.856614,7.8421043,47.9990077,82
2.3522219,48.856614,8.6511929,49.8728253,82
11.97456,57.70887,13.404954,52.5200066,82
12.4963655,41.9027835,7.0982068,50.73743,82
12.5683371,55.6760968,24.938379,60.1698557,82
-9.1393366,38.7222524,4.3006999,52.0704978,83
-0.9781303,51.4542645,2.3522219,48.856614,83
-0.3762881,39.4699075,11.5819806,48.1351253,83
2.3522219,48.856614,26.729006300000002,58.3776252,83
4.3517103,50.8503396,5.1214201,52.0907374,83
11.5819806,48.1351253,6.1431577,46.2043907,83
14.2681244,40.8517746,2.3522219,48.856614,83
14.5057515,46.0569465,18.0685808,59.3293235,83
-9.1393366,38.7222524,13.404954,52.5200066,84
-1.2577263,51.7520209,-3.7037902,40.4167754,84
-0.1277583,51.5073509,5.4697225,51.441642,84
4.8951679,52.3702157,6.9602786,50.937531,84
10.7522454,59.9138688,19.040235,47.497912,84
11.5819806,48.1351253,9.7320104,52.3758916,84
12.4963655,41.9027835,7.4474468,46.9479739,84
14.5057515,46.0569465,19.040235,47.497912,84
17.6389267,59.8585638,18.0685808,59.3293235,84
-3.7037902,40.4167754,5.1214201,52.0907374,85
-3.7037902,40.4167754,9.1829321,48.7758459,85
-2.2426305,53.4807593,-3.7037902,40.4167754,85
-0.1277583,51.5073509,-1.470085,53.381129,85
0.121817,52.205337,18.0685808,59.3293235,85
2.3522219,48.856614,8.8016937,53.0792962,85
11.8767611,45.4064349,2.3522219,48.856614,85
14.5057515,46.0569465,21.0122287,52.2296756,85
19.040235,47.497912,4.8951679,52.3702157,85
19.040235,47.497912,23.3218675,42.6977082,85
19.040235,47.497912,26.1025384,44.4267674,85
23.7275388,37.9838096,4.8951679,52.3702157,85
0.121817,52.205337,2.1734035,41.3850639,86
1.444209,43.604652,11.5819806,48.1351253,86
2.3522219,48.856614,4.4777325,51.9244201,86
2.3522219,48.856614,34.7817676,32.0852999,86
4.3517103,50.8503396,7.0982068,50.73743,86
12.5683371,55.6760968,4.3006999,52.0704978,86
18.0685808,59.3293235,8.541694,47.3768866,86
21.0122287,52.2296756,32.8597419,39.9333635,86
23.7275388,37.9838096,24.6559001,60.2054911,86
-3.7037902,40.4167754,13.7372621,51.0504088,87
10.202726,56.1460465,2.3522219,48.856614,87
10.4016888,43.7228386,12.4963655,41.9027835,87
11.5819806,48.1351253,5.6653948,51.9691868,87
-3.7037902,40.4167754,33.3822764,35.1855659,88
-2.2426305,53.4807593,12.4963655,41.9027835,88
-0.3762881,39.4699075,-3.7037902,40.4167754,88
-0.1277583,51.5073509,26.1025384,44.4267674,88
0.121817,52.205337,23.7275388,37.9838096,88
4.3517103,50.8503396,7.4474468,46.9479739,88
8.946256,44.4056499,9.1859243,45.4654219,88
10.5267696,52.2688736,2.3522219,48.856614,88
10.7522454,59.9138688,12.5683371,55.6760968,88
11.5819806,48.1351253,13.1910073,55.7046601,88
-0.1277583,51.5073509,-1.5490774,53.8007554,89
-0.1277583,51.5073509,1.444209,43.604652,89
-0.1277583,51.5073509,17.6389267,59.8585638,89
1.444209,43.604652,12.4963655,41.9027835,89
12.4949429,55.763516,12.4963655,41.9027835,89
17.1077477,48.1485965,2.3522219,48.856614,89
-1.7797176,51.5557739,4.3517103,50.8503396,90
2.3522219,48.856614,24.1051864,56.9496487,90
12.4963655,41.9027835,33.3822764,35.1855659,90
14.4378005,50.0755381,18.0685808,59.3293235,90
16.3738189,48.2081743,7.0982068,50.73743,90
16.3738189,48.2081743,7.4474468,46.9479739,90
23.3218675,42.6977082,26.1025384,44.4267674,90
-1.9812313,43.318334,-3.7037902,40.4167754,91
16.3738189,48.2081743,8.541694,47.3768866,91
-6.2603097,53.3498053,18.0685808,59.3293235,92
-3.7037902,40.4167754,10.3950528,63.4305149,92
-3.188267,55.953252,4.3517103,50.8503396,92
-3.188267,55.953252,12.4963655,41.9027835,92
2.130544,48.825415,2.3522219,48.856614,92
4.7005176,50.8798438,9.1859243,45.4654219,92
10.7522454,59.9138688,24.938379,60.1698557,92
16.3738189,48.2081743,24.6559001,60.2054911,92
21.0122287,52.2296756,4.8951679,52.3702157,92
-9.1393366,38.7222524,26.1025384,44.4267674,93
-1.9812313,43.318334,4.3517103,50.8503396,93
-1.890401,52.486243,2.3522219,48.856614,93
10.4016888,43.7228386,2.3522219,48.856614,93
12.4963655,41.9027835,9.9936818,53.5510846,93
14.5057515,46.0569465,23.7275388,37.9838096,93
19.040235,47.497912,9.1859243,45.4654219,93
23.7275388,37.9838096,4.3006999,52.0704978,93
-3.7037902,40.4167754,12.4949429,55.763516,94
-6.2603097,53.3498053,23.7275388,37.9838096,95
-4.251806,55.864237,2.3522219,48.856614,95
-0.1277583,51.5073509,8.4036527,49.0068901,95
7.6868565,45.070312,9.1859243,45.4654219,95
12.4963655,41.9027835,5.1214201,52.0907374,95
13.404954,52.5200066,8.541694,47.3768866,95
13.404954,52.5200066,14.4378005,50.0755381,95
18.0685808,59.3293235,24.6559001,60.2054911,95
-1.470085,53.381129,2.3522219,48.856614,96
4.3517103,50.8503396,7.6868565,45.070312,96
14.4378005,50.0755381,21.0122287,52.2296756,96
15.439504,47.070714,16.3738189,48.2081743,96
23.7275388,37.9838096,26.1025384,44.4267674,96
-9.1393366,38.7222524,21.0122287,52.2296756,97
-3.7037902,40.4167754,7.6868565,45.070312,97
10.3950528,63.4305149,4.3517103,50.8503396,97
12.4963655,41.9027835,6.6322734,46.5196535,97
-0.3762881,39.4699075,2.3522219,48.856614,98
-0.1277583,51.5073509,23.3218675,42.6977082,98
18.0685808,59.3293235,6.9602786,50.937531,98
10.7522454,59.9138688,4.3006999,52.0704978,99
12.4963655,41.9027835,8.4036527,49.0068901,99
19.040235,47.497912,2.1734035,41.3850639,99
-9.1393366,38.7222524,19.040235,47.497912,100
21.0122287,52.2296756,26.1025384,44.4267674,100
-0.1277583,51.5073509,10.3950528,63.4305149,101
16.3738189,48.2081743,23.3218675,42.6977082,101
-3.7037902,40.4167754,9.9936818,53.5510846,102
-2.2426305,53.4807593,11.5819806,48.1351253,102
11.3426163,44.494887,12.4963655,41.9027835,102
11.97456,57.70887,18.0685808,59.3293235,102
23.7275388,37.9838096,33.3822764,35.1855659,102
-9.1393366,38.7222524,18.0685808,59.3293235,103
2.3522219,48.856614,8.6821267,50.1109221,103
2.3522219,48.856614,33.3822764,35.1855659,103
12.4963655,41.9027835,9.1829321,48.7758459,103
13.404954,52.5200066,21.0122287,52.2296756,103
19.040235,47.497912,23.7275388,37.9838096,103
-9.1393366,38.7222524,2.1734035,41.3850639,104
-3.7037902,40.4167754,8.4036527,49.0068901,104
-3.7037902,40.4167754,8.946256,44.4056499,104
-1.7797176,51.5557739,11.5819806,48.1351253,104
11.5819806,48.1351253,5.1214201,52.0907374,104
12.4949429,55.763516,4.3517103,50.8503396,104
21.0122287,52.2296756,4.3006999,52.0704978,104
23.7275388,37.9838096,32.8597419,39.9333635,104
-3.7037902,40.4167754,11.97456,57.70887,105
-1.9812313,43.318334,12.4963655,41.9027835,105
-1.4043509,50.9097004,2.3522219,48.856614,105
-0.1277583,51.5073509,7.0982068,50.73743,105
12.4963655,41.9027835,5.6653948,51.9691868,105
-3.7037902,40.4167754,7.4474468,46.9479739,106
-0.1277583,51.5073509,12.4949429,55.763516,106
2.3522219,48.856614,6.0838868,50.7753455,106
12.4963655,41.9027835,7.6868565,45.070312,106
-3.7037902,40.4167754,4.3570677,52.0115769,107
-3.7037902,40.4167754,4.7005176,50.8798438,107
-3.7037902,40.4167754,7.0982068,50.73743,107
-1.5490774,53.8007554,2.3522219,48.856614,107
-0.1277583,51.5073509,8.946256,44.4056499,107
11.5819806,48.1351253,24.938379,60.1698557,107
21.0122287,52.2296756,9.1859243,45.4654219,107
0.121817,52.205337,4.3517103,50.8503396,108
11.5819806,48.1351253,6.0838868,50.7753455,108
11.5819806,48.1351253,13.7372621,51.0504088,108
-0.1277583,51.5073509,-2.2426305,53.4807593,109
16.3738189,48.2081743,32.8597419,39.9333635,109
-0.1277583,51.5073509,-1.7797176,51.5557739,110
11.5819806,48.1351253,8.4036527,49.0068901,110
11.5819806,48.1351253,12.4949429,55.763516,110
16.3738189,48.2081743,26.1025384,44.4267674,110
-2.58791,51.454513,2.3522219,48.856614,111
-0.1277583,51.5073509,4.4777325,51.9244201,111
2.3522219,48.856614,6.3639119,50.9224226,111
16.3738189,48.2081743,6.9602786,50.937531,111
-3.7037902,40.4167754,23.3218675,42.6977082,112
-3.188267,55.953252,11.5819806,48.1351253,112
-0.1277583,51.5073509,6.6322734,46.5196535,112
4.8951679,52.3702157,9.1859243,45.4654219,112
12.5683371,55.6760968,18.0685808,59.3293235,112
18.0685808,59.3293235,23.7275388,37.9838096,112
-0.1277583,51.5073509,6.1431577,46.2043907,113
0.121817,52.205337,12.4963655,41.9027835,113
10.3950528,63.4305149,11.5819806,48.1351253,113
11.5819806,48.1351253,14.5057515,46.0569465,113
12.4963655,41.9027835,4.7005176,50.8798438,113
12.5683371,55.6760968,16.3738189,48.2081743,113
18.0685808,59.3293235,24.938379,60.1698557,113
-0.1277583,51.5073509,4.4970097000000004,52.1601144,114
11.5819806,48.1351253,8.946256,44.4056499,114
11.97456,57.70887,12.4963655,41.9027835,114
23.3218675,42.6977082,4.3517103,50.8503396,114
11.5819806,48.1351253,12.5683371,55.6760968,115
13.1910073,55.7046601,2.3522219,48.856614,115
-0.1277583,51.5073509,5.1214201,52.0907374,116
-0.1277583,51.5073509,9.1829321,48.7758459,116
2.3522219,48.856614,3.7174243,51.0543422,116
11.5819806,48.1351253,9.9936818,53.5510846,116
2.3522219,48.856614,9.7320104,52.3758916,117
32.8597419,39.9333635,4.3517103,50.8503396,117
-3.7037902,40.4167754,8.541694,47.3768866,118
10.7522454,59.9138688,16.3738189,48.2081743,118
11.5819806,48.1351253,15.439504,47.070714,118
13.404954,52.5200066,19.040235,47.497912,118
21.0122287,52.2296756,23.7275388,37.9838096,118
11.5819806,48.1351253,6.6322734,46.5196535,119
-0.1277583,51.5073509,8.6724335,49.3987524,120
18.0685808,59.3293235,9.1859243,45.4654219,120
-6.2603097,53.3498053,16.3738189,48.2081743,121
-0.1277583,51.5073509,24.6559001,60.2054911,121
4.3517103,50.8503396,4.7005176,50.8798438,121
4.3517103,50.8503396,8.4036527,49.0068901,121
-3.7037902,40.4167754,5.6653948,51.9691868,122
-0.1277583,51.5073509,4.3570677,52.0115769,122
2.3522219,48.856614,5.724524,45.188529,122
4.3517103,50.8503396,9.1829321,48.7758459,122
18.0685808,59.3293235,21.0122287,52.2296756,122
11.5819806,48.1351253,5.4697225,51.441642,123
2.3522219,48.856614,5.4697225,51.441642,124
12.4963655,41.9027835,12.5683371,55.6760968,124
4.3517103,50.8503396,8.946256,44.4056499,125
15.439504,47.070714,2.3522219,48.856614,126
-3.7037902,40.4167754,24.938379,60.1698557,127
-0.1277583,51.5073509,5.6653948,51.9691868,127
2.3522219,48.856614,4.4970097000000004,52.1601144,127
11.97456,57.70887,4.3517103,50.8503396,127
-0.1277583,51.5073509,7.6868565,45.070312,128
2.1734035,41.3850639,4.8951679,52.3702157,128
13.404954,52.5200066,23.7275388,37.9838096,128
18.0685808,59.3293235,19.040235,47.497912,128
-3.7037902,40.4167754,32.8597419,39.9333635,129
11.3426163,44.494887,2.3522219,48.856614,129
12.4963655,41.9027835,23.3218675,42.6977082,129
14.5057515,46.0569465,16.3738189,48.2081743,129
19.040235,47.497912,21.0122287,52.2296756,129
-9.1393366,38.7222524,23.7275388,37.9838096,131
-0.1277583,51.5073509,9.9936818,53.5510846,131
12.4963655,41.9027835,4.3570677,52.0115769,131
-3.7037902,40.4167754,0.121817,52.205337,132
2.1734035,41.3850639,23.7275388,37.9838096,132
16.3738189,48.2081743,24.938379,60.1698557,132
-0.1277583,51.5073509,-3.188267,55.953252,133
10.3950528,63.4305149,2.3522219,48.856614,133
10.7522454,59.9138688,11.5819806,48.1351253,133
11.5819806,48.1351253,6.9602786,50.937531,133
13.404954,52.5200066,2.1734035,41.3850639,133
-6.2603097,53.3498053,4.3517103,50.8503396,134
-1.7797176,51.5557739,-3.7037902,40.4167754,134
12.4963655,41.9027835,8.541694,47.3768866,134
14.4378005,50.0755381,16.3738189,48.2081743,134
18.0685808,59.3293235,4.8951679,52.3702157,134
23.7275388,37.9838096,9.1859243,45.4654219,134
2.3522219,48.856614,7.4474468,46.9479739,135
10.7522454,59.9138688,18.0685808,59.3293235,135
12.4963655,41.9027835,24.938379,60.1698557,135
24.6559001,60.2054911,4.3517103,50.8503396,136
-9.1393366,38.7222524,16.3738189,48.2081743,137
-3.7037902,40.4167754,14.5057515,46.0569465,137
-3.7037902,40.4167754,24.6559001,60.2054911,137
-1.2577263,51.7520209,11.5819806,48.1351253,137
12.4963655,41.9027835,24.6559001,60.2054911,137
4.3517103,50.8503396,5.6653948,51.9691868,138
13.404954,52.5200066,4.8951679,52.3702157,138
-1.7797176,51.5557739,12.4963655,41.9027835,139
-0.1277583,51.5073509,14.5057515,46.0569465,139
2.3522219,48.856614,8.946256,44.4056499,139
11.5819806,48.1351253,7.6868565,45.070312,139
-0.1277583,51.5073509,24.938379,60.1698557,140
2.3522219,48.856614,32.8597419,39.9333635,140
11.5819806,48.1351253,4.3570677,52.0115769,140
16.3738189,48.2081743,4.8951679,52.3702157,140
-1.9812313,43.318334,11.5819806,48.1351253,141
-9.1393366,38.7222524,11.5819806,48.1351253,142
4.3517103,50.8503396,4.3570677,52.0115769,142
26.1025384,44.4267674,4.3517103,50.8503396,142
18.0685808,59.3293235,2.1734035,41.3850639,143
18.0685808,59.3293235,4.3006999,52.0704978,143
-3.7037902,40.4167754,12.5683371,55.6760968,144
-1.9812313,43.318334,2.3522219,48.856614,144
-0.1277583,51.5073509,14.4378005,50.0755381,144
13.404954,52.5200066,9.1859243,45.4654219,144
-3.7037902,40.4167754,6.9602786,50.937531,145
-0.1277583,51.5073509,6.9602786,50.937531,145
-0.1277583,51.5073509,11.97456,57.70887,145
12.4963655,41.9027835,32.8597419,39.9333635,146
-3.7037902,40.4167754,10.7522454,59.9138688,147
11.5819806,48.1351253,8.6724335,49.3987524,147
12.4963655,41.9027835,8.946256,44.4056499,147
12.5683371,55.6760968,4.3517103,50.8503396,147
16.3738189,48.2081743,4.3006999,52.0704978,147
11.5819806,48.1351253,14.4378005,50.0755381,148
17.6389267,59.8585638,2.3522219,48.856614,148
12.4949429,55.763516,2.3522219,48.856614,149
10.7522454,59.9138688,4.3517103,50.8503396,150
24.938379,60.1698557,4.3517103,50.8503396,150
-6.2603097,53.3498053,11.5819806,48.1351253,151
2.1734035,41.3850639,9.1859243,45.4654219,152
-0.1277583,51.5073509,4.7005176,50.8798438,153
2.3522219,48.856614,23.3218675,42.6977082,153
-6.2603097,53.3498053,12.4963655,41.9027835,154
-0.1277583,51.5073509,4.3006999,52.0704978,154
13.7372621,51.0504088,2.3522219,48.856614,154
16.3738189,48.2081743,2.1734035,41.3850639,154
12.4963655,41.9027835,14.5057515,46.0569465,155
14.4378005,50.0755381,4.3517103,50.8503396,155
-3.7037902,40.4167754,-6.2603097,53.3498053,156
-3.7037902,40.4167754,26.1025384,44.4267674,156
-0.1277583,51.5073509,12.5683371,55.6760968,156
11.5819806,48.1351253,4.3006999,52.0704978,157
16.3738189,48.2081743,9.1859243,45.4654219,157
-3.7037902,40.4167754,14.4378005,50.0755381,158
2.3522219,48.856614,6.1431577,46.2043907,159
12.4963655,41.9027835,26.1025384,44.4267674,159
11.5819806,48.1351253,11.97456,57.70887,160
11.5819806,48.1351253,21.0122287,52.2296756,160
13.404954,52.5200066,18.0685808,59.3293235,161
2.3522219,48.856614,7.0982068,50.73743,162
14.5057515,46.0569465,4.3517103,50.8503396,162
-0.1277583,51.5073509,-6.2603097,53.3498053,163
1.444209,43.604652,2.3522219,48.856614,163
10.7522454,59.9138688,12.4963655,41.9027835,164
-0.1277583,51.5073509,21.0122287,52.2296756,165
16.3738189,48.2081743,23.7275388,37.9838096,165
-0.1277583,51.5073509,-1.2577263,51.7520209,167
-0.1277583,51.5073509,8.541694,47.3768866,167
4.3517103,50.8503396,4.8951679,52.3702157,167
-3.7037902,40.4167754,4.8951679,52.3702157,168
-0.1277583,51.5073509,10.7522454,59.9138688,168
2.3522219,48.856614,5.1214201,52.0907374,168
-3.7037902,40.4167754,4.3006999,52.0704978,169
2.3522219,48.856614,9.9936818,53.5510846,170
-2.2426305,53.4807593,2.3522219,48.856614,172
16.3738189,48.2081743,19.040235,47.497912,172
-0.1277583,51.5073509,-9.1393366,38.7222524,174
16.3738189,48.2081743,21.0122287,52.2296756,176
-9.1393366,38.7222524,4.3517103,50.8503396,177
2.3522219,48.856614,8.6724335,49.3987524,177
-3.188267,55.953252,2.3522219,48.856614,178
11.5819806,48.1351253,19.040235,47.497912,181
-0.1277583,51.5073509,19.040235,47.497912,183
2.3522219,48.856614,24.938379,60.1698557,183
12.4963655,41.9027835,14.4378005,50.0755381,183
11.5819806,48.1351253,9.1829321,48.7758459,184
-3.7037902,40.4167754,19.040235,47.497912,185
2.3522219,48.856614,7.6868565,45.070312,185
2.3522219,48.856614,4.3570677,52.0115769,186
2.3522219,48.856614,26.1025384,44.4267674,186
4.3517103,50.8503396,6.9602786,50.937531,186
-1.2577263,51.7520209,2.3522219,48.856614,187
2.3522219,48.856614,9.1829321,48.7758459,187
0.121817,52.205337,11.5819806,48.1351253,188
11.5819806,48.1351253,4.7005176,50.8798438,189
11.5819806,48.1351253,4.8951679,52.3702157,189
2.1734035,41.3850639,4.3517103,50.8503396,190
12.4963655,41.9027835,4.8951679,52.3702157,190
16.3738189,48.2081743,18.0685808,59.3293235,193
2.3522219,48.856614,6.6322734,46.5196535,195
-6.2603097,53.3498053,2.3522219,48.856614,197
13.404954,52.5200066,16.3738189,48.2081743,200
12.4963655,41.9027835,4.3006999,52.0704978,201
11.5819806,48.1351253,8.541694,47.3768866,202
2.3522219,48.856614,8.4036527,49.0068901,204
14.5057515,46.0569465,2.3522219,48.856614,205
11.5819806,48.1351253,24.6559001,60.2054911,207
12.4963655,41.9027835,6.9602786,50.937531,211
19.040235,47.497912,4.3517103,50.8503396,211
-0.1277583,51.5073509,0.121817,52.205337,212
-3.7037902,40.4167754,21.0122287,52.2296756,213
10.7522454,59.9138688,2.3522219,48.856614,213
21.0122287,52.2296756,4.3517103,50.8503396,213
-1.7797176,51.5557739,2.3522219,48.856614,216
-9.1393366,38.7222524,12.4963655,41.9027835,218
11.5819806,48.1351253,23.7275388,37.9838096,218
12.5683371,55.6760968,2.3522219,48.856614,218
23.7275388,37.9838096,4.3517103,50.8503396,218
2.3522219,48.856614,5.6653948,51.9691868,219
11.97456,57.70887,2.3522219,48.856614,221
-3.7037902,40.4167754,13.404954,52.5200066,224
2.3522219,48.856614,4.7005176,50.8798438,230
12.4963655,41.9027835,13.404954,52.5200066,230
12.4963655,41.9027835,21.0122287,52.2296756,232
13.404954,52.5200066,4.3517103,50.8503396,232
14.4378005,50.0755381,2.3522219,48.856614,233
2.3522219,48.856614,24.6559001,60.2054911,236
12.4963655,41.9027835,19.040235,47.497912,237
4.3006999,52.0704978,4.3517103,50.8503396,239
-3.7037902,40.4167754,-9.1393366,38.7222524,243
11.5819806,48.1351253,2.1734035,41.3850639,243
4.3517103,50.8503396,9.1859243,45.4654219,248
-3.7037902,40.4167754,18.0685808,59.3293235,249
2.3522219,48.856614,8.541694,47.3768866,251
11.5819806,48.1351253,18.0685808,59.3293235,251
12.4963655,41.9027835,2.1734035,41.3850639,252
2.3522219,48.856614,4.3006999,52.0704978,254
-3.7037902,40.4167754,9.1859243,45.4654219,256
-0.1277583,51.5073509,23.7275388,37.9838096,256
12.4963655,41.9027835,18.0685808,59.3293235,260
18.0685808,59.3293235,4.3517103,50.8503396,260
0.121817,52.205337,2.3522219,48.856614,262
-3.7037902,40.4167754,2.1734035,41.3850639,268
-9.1393366,38.7222524,2.3522219,48.856614,274
11.5819806,48.1351253,9.1859243,45.4654219,280
11.5819806,48.1351253,16.3738189,48.2081743,280
12.4963655,41.9027835,9.1859243,45.4654219,281
-3.7037902,40.4167754,23.7275388,37.9838096,289
-0.1277583,51.5073509,2.1734035,41.3850639,291
-0.1277583,51.5073509,13.404954,52.5200066,294
-0.1277583,51.5073509,4.8951679,52.3702157,295
12.4963655,41.9027835,23.7275388,37.9838096,296
-0.1277583,51.5073509,9.1859243,45.4654219,298
2.3522219,48.856614,6.9602786,50.937531,298
-3.7037902,40.4167754,16.3738189,48.2081743,299
11.5819806,48.1351253,13.404954,52.5200066,304
-0.1277583,51.5073509,18.0685808,59.3293235,305
12.4963655,41.9027835,16.3738189,48.2081743,309
-0.1277583,51.5073509,16.3738189,48.2081743,310
2.3522219,48.856614,21.0122287,52.2296756,310
19.040235,47.497912,2.3522219,48.856614,310
16.3738189,48.2081743,4.3517103,50.8503396,320
2.3522219,48.856614,4.8951679,52.3702157,344
2.3522219,48.856614,23.7275388,37.9838096,351
2.3522219,48.856614,9.1859243,45.4654219,383
11.5819806,48.1351253,4.3517103,50.8503396,393
2.1734035,41.3850639,2.3522219,48.856614,396
13.404954,52.5200066,2.3522219,48.856614,403
-3.7037902,40.4167754,11.5819806,48.1351253,437
18.0685808,59.3293235,2.3522219,48.856614,447
16.3738189,48.2081743,2.3522219,48.856614,462
-0.1277583,51.5073509,4.3517103,50.8503396,471
-3.7037902,40.4167754,4.3517103,50.8503396,474
11.5819806,48.1351253,12.4963655,41.9027835,482
-0.1277583,51.5073509,12.4963655,41.9027835,507
-0.1277583,51.5073509,-3.7037902,40.4167754,510
12.4963655,41.9027835,4.3517103,50.8503396,517
-0.1277583,51.5073509,11.5819806,48.1351253,548
-3.7037902,40.4167754,12.4963655,41.9027835,556
2.3522219,48.856614,4.3517103,50.8503396,692
-3.7037902,40.4167754,2.3522219,48.856614,784
12.4963655,41.9027835,2.3522219,48.856614,817
11.5819806,48.1351253,2.3522219,48.856614,822
-0.1277583,51.5073509,2.3522219,48.856614,836
